0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0.2312933,0.3471566,0.42800975,0.7925804,0.13444278,0.76529074,0.12309931,0.2431169,0.07573227,0.9516092,0.98986953,0.9518564,-0.004262212,0.0033785389,-0.003541994,0.00024547474,-0.0010318388,-0.0016852049,-0.00050643546,-2.7112837e-06,-0.00019192704,-0.000107383734,-0.00010877615,-1.0399061e-05,-0.00012703058,4.2007057e-05,-1.192568e-05,-8.821413e-05,0.00018811808,9.109249e-05,0.0030552775,7.440422e-05,-0.000110053465,3.0190422e-06,-0.0003744336,8.5428255e-05,-0.0001795812,-2.1134765e-06,-0.00023434503,5.049153e-05,-0.00013505864,0.00010746144,-8.200953e-05,5.0038623e-05,1.34972215e-05,-7.515843e-05,-1.7831655e-05,0.00030100954,1.8405946e-05,-0.00022834474,-0.00015831551,0.0045187017,0.9989795,2.3631423e-05,-0.00020819416,0.9962482
0.554536,0.18461989,0.3672752,0.6702928,0.20907551,0.26989192,0.22432525,0.26588565,0.043819163,0.9154242,0.9504098,0.9167029,0.9979046,-0.0012329941,0.000637277,0.042819317,9.873582e-05,-0.000730645,-0.00067843817,0.00041618742,-0.00016477912,-0.00060386193,-0.00018304403,0.00020183706,-1.2087017e-05,0.00059095974,-0.00049585063,3.1600997e-05,-0.00023521626,3.9619525e-05,0.001034862,-0.00020095699,4.448383e-05,-0.00018394098,-0.0012354843,3.632975e-05,-0.00026602042,-0.00014439633,-0.00016738554,-0.00023507673,-3.701409e-05,9.694093e-05,-5.8700447e-05,9.6341595e-05,-0.00016976292,-7.5559095e-05,-0.00016315289,-1.599958e-05,2.3352535e-05,4.119554e-05,-3.039304e-06,0.98976624,-0.0011382776,0.00043325507,9.400632e-06,0.009920133
0.69447017,0.35869157,0.49659753,0.91641337,0.9206881,0.22390638,0.91708905,0.610268,0.07159429,0.85888165,0.9013977,0.8628715,0.99999994,0.49046093,0.19271258,0.29054582,-0.00303603,-0.0013361167,0.0010636739,0.0005497494,0.00012760254,0.00030218484,-0.0003118154,-0.00016355954,7.663305e-05,0.0003759679,-0.00022592377,-0.00075758994,-0.00020567587,-4.788881e-05,0.0103560835,5.5307646e-05,0.00028242546,-2.5027111e-05,0.9999815,-4.2832922e-05,-5.1780764e-05,0.00017981396,-0.00075761246,-0.00019639553,-1.9879662e-06,-0.00031700087,-0.00022493751,-0.00038593542,-0.00077859126,-0.00041523192,0.00014086186,-0.0005272667,0.0003131175,-8.198083e-06,-0.0003203592,-0.009794176,0.0093415845,-3.7879392e-05,4.606644e-05,-0.008382983
0.61001587,0.42593256,0.26432428,0.45029888,0.1513655,0.4408947,0.12535648,0.3226096,0.11050374,0.9191953,0.9502059,0.92354023,0.99835664,0.48536703,0.016684193,0.19771083,0.07383528,0.11446648,0.15208225,0.0009864495,-0.0009448572,-0.0013700653,0.0004217675,0.0011841162,0.0004888129,0.0010194208,-3.0518277e-06,-0.001479208,0.0009842674,-0.00031075772,-0.002571715,-0.000102623875,-0.0003968918,0.00017415824,0.9996302,0.00044586076,-0.00086943444,-0.0008797672,3.1043164e-05,0.0004013312,0.0003806543,6.08825e-05,5.513194e-05,-0.00043313875,0.00076350954,0.0002987943,0.00032804493,-0.0010746538,-4.0420186e-05,-0.0006473418,-0.0001876882,0.0044165077,0.9990933,0.0009094189,-0.0022965518,-0.0015165869
0.22239935,0.22827733,0.28228596,0.52242446,0.08651841,0.2987707,0.08729225,0.20349135,0.075876296,0.96142286,0.99099606,0.96140224,0.00015680213,0.3750693,0.000994802,7.069425e-05,-0.0011772923,-0.000947677,0.0013987874,-6.030861e-05,-0.00016816323,0.00015425682,-0.00016556821,5.362487e-05,7.6201555e-05,-5.468988e-06,-6.688811e-05,-2.53068e-05,-1.2994977e-05,0.0001009197,0.0008129336,0.00013856059,-4.4312932e-05,0.000114556125,0.00062585424,7.285876e-05,-9.698287e-05,-0.00014175591,-0.00018425,-0.00012310332,-1.5836064e-05,4.9725328e-05,-0.000134826,-3.6388345e-05,3.3856486e-06,-0.0001852419,-5.5067954e-05,0.00012996055,6.9866335e-05,-0.00013445469,-1.6460535e-05,0.00011340901,0.9988987,-0.00011154823,-0.00032211337,0.9997881
0.6143116,0.3012487,0.4988238,0.9056162,0.6200416,0.3441702,0.6101928,0.4417049,0.09029852,0.8761835,0.9204478,0.8708359,0.99998814,0.07085108,0.32685167,0.39304486,0.001607431,0.0017500807,0.0013552423,0.0001240298,-0.00022964137,-0.00030377507,-0.00015711045,0.0001542439,2.5683956e-05,-7.6597484e-05,-0.00052109326,-0.00016043213,0.000117244635,4.3150532e-05,0.0049321014,0.00012684686,0.00021771083,7.716195e-05,0.99806386,2.9296807e-06,-0.00012680396,7.3369476e-05,-0.00055849366,-0.0002718611,-0.00032139733,0.00018221447,3.730692e-05,-0.00021107959,4.773657e-05,-0.00011928684,0.00016527728,-6.9652364e-05,0.00018853923,-0.00014829813,-0.00033343927,-0.004519702,0.0060508326,0.0003133401,-4.880786e-05,-0.006806125
0.65952295,0.43973637,0.27402276,0.5076827,0.118874975,0.9611584,0.1315804,0.36466366,0.07717371,0.924038,0.9628036,0.91467714,0.99255866,0.0037878677,0.08093352,0.005039992,0.12554789,-0.0029630037,0.13136165,-0.00011066056,5.402253e-06,0.0004219706,-0.00032824627,0.0003965724,-0.00036538733,-0.000102618884,0.00040196077,-0.00015794442,-0.00016034706,-0.0005326093,0.0004827296,1.7637267e-05,0.00018025422,6.914248e-05,0.9989176,0.0002972968,-7.335603e-05,-0.00014096803,-0.00042343675,0.0005960232,-0.0007432939,2.3170209e-05,-5.411422e-05,-0.00031379284,-0.0006083416,0.0002594254,-1.8703679e-05,0.0005002753,-1.4501216e-05,3.873394e-05,0.00046580491,0.0013229578,0.99980426,-0.00028156093,-0.0005713773,0.000689024
0.1973683,0.2698168,0.31628394,0.60634506,0.10091086,0.643487,0.093071915,0.16677652,0.07556668,0.95012116,0.98628646,0.9511739,0.001965115,-0.002146557,0.0010885106,0.00020462647,-0.00043579028,-0.00079945504,0.00100326,5.0617935e-05,-0.00014805168,-2.917106e-06,-0.00014459676,0.00014494042,-0.00012910951,9.917974e-06,5.8356614e-05,-0.0002869747,-3.26827e-05,2.9567562e-05,-0.00034869183,0.00017194131,-9.155777e-05,4.229769e-05,-0.0005646254,3.193656e-06,-9.560377e-05,-2.373262e-05,-0.00012105747,-3.964809e-05,-0.000103080674,1.9130262e-05,-6.444499e-05,-6.438361e-05,4.5282184e-05,-0.00012910529,3.840275e-05,5.384809e-06,0.00012477898,-0.00015277084,-0.00020084028,0.9995754,-0.0009097726,-0.0001768574,0.0002200228,0.99699837
0.67427135,0.3569986,0.1409523,0.25609267,0.07155635,0.53872716,0.07788657,0.9728564,0.08225711,0.93096066,0.946005,0.94017255,0.99997354,0.50824314,0.04136973,0.18322964,0.22936442,0.18121293,0.36212367,0.0021569417,0.00028736214,0.0014367449,0.00025857915,0.0005654153,0.0012254376,0.0015222359,0.001236788,-0.00045823707,0.00073338096,-0.0014998848,0.003838825,-0.00024149758,0.0022332473,-0.0009404173,0.9999802,0.00087071257,-0.0020515567,-0.00068485853,-0.0012556054,-0.0014872985,-0.001148416,0.00048071746,0.0010048612,0.0010115707,-0.0017182577,0.00036529358,0.00014335666,-0.0010157581,-0.0007057516,-0.000502704,0.00047526523,-0.007831516,0.99987507,0.0004886614,-0.0015207467,-0.029003015
0.22449192,0.33618894,0.32268456,0.60695106,0.100989155,0.7386713,0.09570535,0.25541073,0.07474803,0.95544225,0.9897188,0.9564716,-0.008817524,0.00070381875,-0.001492906,-1.989433e-05,-0.0016359057,-0.0015528597,-0.00011129411,4.810041e-05,-0.00021575196,0.00018496416,-0.0001766262,6.3600935e-05,-6.3504267e-06,-1.3632394e-05,4.518719e-06,-0.00012875583,9.800412e-05,5.015407e-05,0.0014838892,0.00015383036,-9.789656e-05,2.391894e-05,0.00027725467,9.150678e-05,-8.773693e-05,-1.0998236e-05,-0.00030621467,-0.00017155774,1.0054791e-05,-3.9879844e-05,-0.00013943543,5.0268718e-05,3.4965808e-05,-0.000157768,-2.583403e-05,0.00013527708,2.0569569e-06,-0.00022432765,-5.678698e-05,-0.0015774487,0.99928874,-0.00010141125,-0.00017671732,0.99778056
0.68003356,0.21678722,0.49512085,0.9065531,0.8019363,0.20762293,0.8005948,0.4506005,0.08736814,0.8688402,0.90565145,0.8680978,0.9999921,-0.00094652496,0.0003464491,6.7793415e-05,-0.0014028519,5.108537e-06,0.00011358388,-0.00010935357,-0.0002793682,-4.1532796e-05,-9.33838e-05,6.899366e-05,-0.0001352524,-0.00017722107,-9.880612e-06,2.1234184e-05,-1.0044489e-05,0.00033760478,0.0025475565,8.626735e-05,-0.00044353097,0.00015109622,-0.0013737913,0.0002048615,6.7875226e-05,-3.353617e-05,-0.0005194462,-6.5683074e-05,0.0002717259,7.273349e-05,8.05172e-05,-0.00016899596,0.00010717646,-0.00026313445,0.00017148146,-2.402088e-05,-0.00026377887,-0.00019231637,-0.0003738166,0.9876221,-0.0031142656,-0.00016761513,0.00030060194,-0.0013860418
